city,area,street,street_number,address,rooms,kvm,price,day_of_month_sold,month_sold_swedish,year_sold,asking_price,avgift,type,floor,running_costs,year_built,hoa,agent_name,agency
Stockholms,Kungsholmen,Rålambsvägen,50,Rålambsvägen 50 2tr,1,24.5,2500000,19,juni,2019,2295000,1511,LägenhetLägenhet,2,4800,1933,NA, Emma Hjalmarsson , Svensk Fastighetsförmedling Sthlm Kungsholmen 
Nacka,Västra,Skarpövägen,5,Skarpövägen 5 3tr,2,61,1720000,19,juni,2019,1495000,3224,LägenhetLägenhet,3,3600,1971,NA, Lars Roos , Mäklarhuset SaltsjöBooSaltsjöbaden 
Sundbybergs,Rissne,Rissneleden,155,Rissneleden 155,2,64.5,2400000,19,juni,2019,2495000,3498,LägenhetLägenhet,NA,NA,NA,NA, Jessica Eklöf , SkandiaMäklarna Sundbyberg 
Stockholms,Fredhäll,Rålambsvägen,50,Rålambsvägen 50,1,24.5,2450000,19,juni,2019,2175000,1424,LägenhetLägenhet,NA,3900,1931,NA, David Daging , Bjurfors Kungsholmen Vasastan 
Stockholms,Vällingby,Jämtlandsgatan,152,Jämtlandsgatan 152 8 tr,1,33,2000000,19,juni,2019,1795000,1723,LägenhetLägenhet,8,3600,1953,NA, Andreas Yacoub , Mäklarringen VällingbyHässelby 
Nacka,Saltängen,Ugglevägen,23,Ugglevägen 23A,2,47,2500000,19,juni,2019,2295000,3017,LägenhetLägenhet,NA,5200,NA,NA, Mikaela Källroos , BOSTHLM Fastighetsmäklare AB 
Stockholms,Vällingby,Vittangigatan,17,Vittangigatan 17,1,32,1850000,19,juni,2019,1850000,2118,LägenhetLägenhet,NA,3800,1952,NA, Fredrik Wolffelt , BOSTHLM Fastighetsmäklare AB 
Solna,Råsunda,Åkersvägen,8,Åkersvägen 8,1,32,2200000,19,juni,2019,1990000,1663,LägenhetLägenhet,NA,3400,1947,NA, Okan Korhan , StockholmFast 
Stockholms,Hässelby,Blomsterkungsvägen,116,Blomsterkungsvägen 116B,1,28.1,1475000,18,juni,2019,1475000,1577,LägenhetLägenhet,NA,2400,2019,NA, Jimmy Solkarin , Fastighetsbyrån Hässelby 
Sundbybergs,Ör,Kavaljersbacken,12,Kavaljersbacken 12,2,71.5,2500000,18,juni,2019,2500000,2698,LägenhetLägenhet,NA,NA,1965,NA, Sebastian Scherdin , Fastighetsbyrån Sundbyberg 
Nacka,Saltsjöbaden,Freyvägen,1,Freyvägen 1D,3,60.5,2005000,18,juni,2019,1750000,3966,LägenhetLägenhet,NA,NA,1964,HSB:s Brf Island, Christopher Storm , Svensk Fastighetsförmedling Nacka 
Solna,södra,Infanterigatan ,17,Infanterigatan  17,2,53.5,2450000,18,juni,2019,2395000,2538,LägenhetLägenhet,NA,NA,NA,NA, Info , Hemverket AB 
Stockholms,Bromma,Stopvägen,98,Stopvägen 98 2 tr,2,39,2320000,18,juni,2019,1995000,2890,LägenhetLägenhet,2,3600,1943,NA, Marcus Hemrin , Bjurfors Bromma 
Stockholms,Bromma/,Snörmakarvägen,4,Snörmakarvägen 4,2,42,2440000,18,juni,2019,1995000,3232,LägenhetLägenhet,NA,4284,1942,NA, Julia Hast , Notar 
Stockholms,Bromma,Björkbacksvägen,38,Björkbacksvägen 38,2,38,2150000,18,juni,2019,1875000,3388,LägenhetLägenhet,NA,3600,1939,NA, Tim Prasertsri , Svenska Mäklarhuset Bromma 
Stockholms,Årsta,Hjälmarsvägen,39,Hjälmarsvägen 39,1.5,42.2,2250000,18,juni,2019,1995000,2391,LägenhetLägenhet,NA,3800,1952,NA, Emil Cronholm , HusmanHagberg Enskede 
Stockholms,Årsta,Hjälmarsvägen,41,Hjälmarsvägen 41,1.5,39.5,2160000,18,juni,2019,2160000,2238,LägenhetLägenhet,NA,NA,1948,NA, Emil Cronholm , HusmanHagberg Enskede 
Stockholms,Riksby,Mattvägen,7,Mattvägen 7,2,40,2340000,18,juni,2019,2195000,2917,LägenhetLägenhet,NA,NA,2011,NA, Jimmie Rönnbäck , MOHV Bromma 
Sundbybergs,Centrala,Tulegatan,75,Tulegatan 75,1.5,43.5,2360000,18,juni,2019,1895000,2181,LägenhetLägenhet,NA,5400,1944,NA, Marcus Nilsson , Svenska Mäklarhuset Sundbyberg 
Nacka,Nacka,Ormingeringen,70,Ormingeringen 70 2 tr,1.5,37,1700000,18,juni,2019,1495000,2700,LägenhetLägenhet,2,3200,NA,NA, Jesper Lindgren , BOSTHLM Fastighetsmäklare AB 
Nacka,Finnberget,Finnbergsvägen,32,Finnbergsvägen 32,1,24.3,1730000,17,juni,2019,1495000,1740,LägenhetLägenhet,NA,4164,NA,NA, Maxine Mazy , Svensk Fastighetsförmedling Nacka 
Stockholms,Bromma/,Stopvägen,98,Stopvägen 98,2,39,2300000,17,juni,2019,2095000,2890,LägenhetLägenhet,NA,7704,NA,NA, Sara Sällström , Notar 
Stockholms,Hässelby,Astrakangatan,2,Astrakangatan 2 vån 8,1.5,42,1740000,17,juni,2019,1740000,2667,LägenhetLägenhet,8,3600,1956,NA, Joel Wikström , HusmanHagberg VällingbyHässelbySpånga 
Stockholms,Årsta,Storsjövägen,58,Storsjövägen 58,2,57,2380000,16,juni,2019,1995000,3890,LägenhetLägenhet,NA,NA,1946,NA, Robert Kassar , Fastighetsbyrån Årsta 
Stockholms,Vällingby,Östersundsgatan,7,Östersundsgatan 7 plan 14,1,46,2250000,16,juni,2019,2250000,2327,LägenhetLägenhet,NA,4200,NA,Brf: Råck16, Yosef J Lahlou , Fastighetsbyrån Vällingby 
Sundbybergs,Hallonbergen,Bergshöjden,8,Bergshöjden 8 bv,3,80.8,2300000,16,juni,2019,2195000,3716,LägenhetLägenhet,0,NA,1972,NA, William Boström , Mäklarhuset Kungsängen 
Nacka,Björknäs,Ängsbacken,13,Ängsbacken 13 2 tr,2,54.7,2000000,16,juni,2019,1950000,4105,LägenhetLägenhet,2,4800,1990,NA, Adam Stephani , Länsförsäkringar Fastighetsförmedling Nacka 
Stockholms,Johanneshov,Konstgjutarvägen,12,Konstgjutarvägen 12,1,35,2300000,15,juni,2019,1995000,2286,LägenhetLägenhet,NA,NA,1944,NA, Noah Werede , Mäklarhuset Hammarbyhöjden 
Solna,Råsunda,Gustafsvägen,4,Gustafsvägen 4,1,36,2400000,14,juni,2019,2095000,2223,LägenhetLägenhet,NA,NA,1939,NA, Jannis Nikopoulos , Fastighetsbyrån Solna 
Stockholms,Råcksta,Råckstavägen,15,Råckstavägen 15,2,54,2120000,14,juni,2019,1795000,3281,LägenhetLägenhet,NA,NA,2007,NA, Fallander , Entré Rek Mäklare 
Sundbybergs,Ursvik,Grönlingens Väg,5,Grönlingens Väg 5,2,59,2300000,14,juni,2019,2300000,2932,LägenhetLägenhet,NA,NA,2012,NA, Amanda Barsoum , Länsförsäkringar Fastighetsförmedling Solna 
Stockholms,Bromma,Spångavägen,52,Spångavägen 52 1 tr,1.5,35.5,2225000,14,juni,2019,1995000,2886,LägenhetLägenhet,1,2880,1940,NA, Marcus Hemrin , Bjurfors Bromma 
Stockholms,Bromma,Mariehällsvägen,10,Mariehällsvägen 10,1.5,40.7,2420000,14,juni,2019,2190000,2715,LägenhetLägenhet,NA,5304,2004,NA, Isak Oddsson , Notar 
Nacka,Nacka,Serenadvägen,11,Serenadvägen 11,1,44,2330000,13,juni,2019,1995000,2792,LägenhetLägenhet,NA,3424,2009,NA, Emma Strindin , Fastighetsbyrån Nacka 
Stockholms,Hässelby,Mirabellbacken,7,Mirabellbacken 7 3tr,2,58,2050000,13,juni,2019,1795000,3429,LägenhetLägenhet,3,7196,1957,NA, Yosef J Lahlou , Fastighetsbyrån Hässelby 
Nacka,Nacka,Serenadvägen,26,Serenadvägen 26,2.5,76.5,2400000,13,juni,2019,2250000,4795,LägenhetLägenhet,NA,6168,1991,NA, Tobias Widén , Fastighetsbyrån Nacka 
Stockholms,Hässelby,Maltesholmsvägen,165,Maltesholmsvägen 165 3 tr,3,76,2200000,13,juni,2019,1995000,4590,LägenhetLägenhet,3,5100,NA,NA, Yosef J Lahlou , Fastighetsbyrån Hässelby 
Stockholms,Stockholms,Sköntorpsvägen,111,Sköntorpsvägen 111 8 tr,1,32,2460000,13,juni,2019,2150000,2226,LägenhetLägenhet,8,NA,1963,NA, Kimberly Pändel Lehn , Svensk Fastighetsförmedling Årsta 
Stockholms,Stockholms,Storsjövägen,46,Storsjövägen 46 2 tr,2,43,2500000,13,juni,2019,2250000,2626,LägenhetLägenhet,2,NA,1946,NA, Kimberly Pändel Lehn , Svensk Fastighetsförmedling Årsta 
Stockholms,Vällingby,Kirunagatan,32,Kirunagatan 32 3 tr,3,63,2170000,13,juni,2019,1995000,3251,LägenhetLägenhet,3,5400,1954,NA, Robert Blomster , Mäklarhuset VällingbyHässelby 
Nacka,Saltsjöbaden,Sturevägen,10,Sturevägen 10A,2.5,67,2370000,13,juni,2019,2370000,3640,LägenhetLägenhet,NA,3900,1967,NA, Olof Edelsvärd , Länsförsäkringar Fastighetsförmedling Nacka 
Sundbybergs,Duvbo,Solvallavägen,48,Solvallavägen 48A 1 tr,2,63,1965000,13,juni,2019,1950000,2953,LägenhetLägenhet,1,NA,1957,NA, Anna Ekstrand , Länsförsäkringar Fastighetsförmedling Solna 
Sundbybergs,Duvbo,Granlidsvägen,4,Granlidsvägen 4,2,53,2450000,13,juni,2019,2490000,3354,LägenhetLägenhet,NA,NA,NA,NA, Alexander Langer , Länsförsäkringar Fastighetsförmedling Solna 
Sundbybergs,Sundbyberg/Ör,Kavaljersbacken,8,Kavaljersbacken 8,3,71,2275000,13,juni,2019,1995000,2682,LägenhetLägenhet,NA,NA,NA,NA, Michelle Colegate , Notar 
Stockholms,Bromma,Tranebergsplan,8,Tranebergsplan 8B,1,40,2410000,13,juni,2019,2150000,2908,LägenhetLägenhet,NA,6240,1936,NA, Noomi Unéus , Svenska Mäklarhuset Bromma 
Stockholms,Hässelby,Aprikosgatan,33,Aprikosgatan 33 4 tr,3,73,2500000,13,juni,2019,2295000,4522,LägenhetLägenhet,4,4000,1957,NA, Emelie Clarberg , HusmanHagberg VällingbyHässelbySpånga 
Stockholms,Åkeshov,Knypplerskevägen,12,Knypplerskevägen 12,2,42,2470000,12,juni,2019,1995000,3232,LägenhetLägenhet,NA,7009,1942,NA, Malin Klebe , Fastighetsbyrån Bromma 
Stockholms,Stockholms,Borensvägen,48,Borensvägen 48,2,43,2500000,12,juni,2019,2175000,3049,LägenhetLägenhet,NA,NA,1945,NA, Kimberly Pändel Lehn , Svensk Fastighetsförmedling Årsta 
Stockholms,Kungsholmen,Vitalisvägen,6,Vitalisvägen 6 2tr,1,27,2500000,12,juni,2019,2530000,1623,LägenhetLägenhet,2,6756,1933,HSB:s Brf Fredhäll i Stockholm, Emma Hjalmarsson , Svensk Fastighetsförmedling Sthlm Kungsholmen 
Stockholms,Stockholms,Kvarnbacksvägen,121,Kvarnbacksvägen 121,2,53.5,2450000,12,juni,2019,2245000,2893,LägenhetLägenhet,NA,NA,1942,NA, Anton Bjärkenrud , Svensk Fastighetsförmedling Bromma 
Stockholms,Årsta,Malgomajvägen,18,Malgomajvägen 18,1,38,2250000,12,juni,2019,2300000,2396,LägenhetLägenhet,NA,3600,1952,NA, Robert Karlsson , SkandiaMäklarna Årsta 
Solna,Råsunda,Rosstigen,9,Rosstigen 9 1 tr,1,23,2025000,12,juni,2019,1795000,1612,LägenhetLägenhet,1,3600,1944,NA, Adam Bäckström , Svenska Mäklarhuset Solna 
Solna,Råsunda,Uppfartsvägen,2,Uppfartsvägen 2,1,27,2340000,12,juni,2019,1995000,1763,LägenhetLägenhet,NA,2400,1938,NA, Linus Wallinder , Svenska Mäklarhuset Solna 
Stockholms,Åkeslund,Tunnlandsvägen,24,Tunnlandsvägen 24,2,42,2100000,12,juni,2019,1995000,3776,LägenhetLägenhet,NA,NA,1944,Brf Skeppundet 6, Daniel Fredricson , MOHV Bromma 
Stockholms,Kungsholmen,Alströmergatan,51,Alströmergatan 51 2tr,1,24,2460000,12,juni,2019,2195000,1242,LägenhetLägenhet,2,1800,1928,NA, John Svanström , Karlsson Uddare AB 
Stockholms,Kungsholmen/Fredhäll,Rålambsvägen,46,Rålambsvägen 46 2 tr,1,29.5,2500000,11,juni,2019,2150000,1820,LägenhetLägenhet,2,NA,1932,NA, Patrik Fischer , Fastighetsbyrån Stockholm Kungsholmen 
Nacka,Saltängen,Ugglevägen,13,Ugglevägen 13A,2,53,2430000,11,juni,2019,2195000,4336,LägenhetLägenhet,NA,4500,1941,Brf Nacka Hus i Ekängen, Emma Strindin , Fastighetsbyrån Nacka 
Stockholms,Äppelviken,Runda vägen,25,Runda vägen 25,2,44.2,1895000,11,juni,2019,1895000,3651,LägenhetLägenhet,NA,4500,1948,NA, Erica Holmberg , Fastighetsbyrån Bromma 
Stockholms,Vällingby,Östersundsgatan,7,Östersundsgatan 7 Vån 9,2,64,2280000,11,juni,2019,1995000,3237,LägenhetLägenhet,9,7500,2015,NA, Jimmy Solkarin , Fastighetsbyrån Vällingby 
Solna,Järvastaden,Fridensborgsvägen,42,Fridensborgsvägen 42 3tr,2,40,2500000,11,juni,2019,2500000,2302,LägenhetLägenhet,3,2400,2009,Brf Markan, Sam Edvinsson , Fastighetsbyrån Solna Norra 
Stockholms,Lilla,Essinge Brogata,22,Essinge Brogata 22,1,25,2330000,11,juni,2019,1750000,1850,LägenhetLägenhet,NA,7595,1939,NA, Frida Klaesson , Erik Olsson Fastighetsförmedling 
Nacka,Neglinge,Torsvägen,61,Torsvägen 61A,3,71,2200000,11,juni,2019,2425000,4107,LägenhetLägenhet,NA,3817,1961,Brf Insjön i Nacka, Anna Dahlman , Erik Olsson Fastighetsförmedling 
Stockholms,Mariehäll,Solbergsvägen,47,Solbergsvägen 47 2tr,2,30,2300000,10,juni,2019,1585000,1995,LägenhetLägenhet,2,2500,1938,NA, Gustav Strand , Fastighetsbyrån Bromma 
Stockholms,Södermalm,Tjärhovsgatan,22,Tjärhovsgatan 22 3 tr ACCEPTERAT PRIS,1,19,2150000,10,juni,2019,2150000,2257,LägenhetLägenhet,3,1800,1940,NA, Christoffer Gatara , HusmanHagberg SödermalmGamla Stan 
Solna,Huvudsta,Jungfrudansen,9,Jungfrudansen 9,1.5,36,1995000,9,juni,2019,1995000,2099,LägenhetLägenhet,NA,1200,1973,NA, Cecilia Persson , Bjurfors Solna Sundbyberg 
Nacka,Ektorp,Ugglevägen,21,Ugglevägen 21C 3tr,3,58.5,2400000,9,juni,2019,2495000,3653,LägenhetLägenhet,3,4800,1946,NA, Göran Kristiansson , Länsförsäkringar Fastighetsförmedling Nacka 
Sundbybergs,Ör,LOGDANSVÄGEN,22,LOGDANSVÄGEN 22,1,33.5,1700000,9,juni,2019,1595000,1622,LägenhetLägenhet,NA,NA,1967,NA, Per Berglund , Restate 
Nacka,Nacka,Finnbergsvägen,12,Finnbergsvägen 12,1,43,2450000,8,juni,2019,2150000,2558,LägenhetLägenhet,NA,8520,1948,NA, Magnus Weideskog , Tradition Fastighetsmäkleri AB 
Sundbybergs,Sundbybergs,Mariagatan,6,Mariagatan 6,1,30,2200000,8,juni,2019,1795000,2073,LägenhetLägenhet,NA,7248,1943,NA, Lisa Simu , Svensk Fastighetsförmedling Sundbyberg 
Solna,Järvastaden,Fridensborgsvägen,117,Fridensborgsvägen 117 2 tr,2,44,2450000,8,juni,2019,2450000,2764,LägenhetLägenhet,2,NA,2019,NA, Lisa Kalin , Diplomat Fastighetmäkleri 
Stockholms,Bromma,Spångavägen,10,Spångavägen 10,2,41,2450000,8,juni,2019,2095000,2642,LägenhetLägenhet,NA,NA,1941,NA, Hevrê Yildiz , Svenska Mäklarhuset Bromma 
Stockholms,Årsta,Johanneshovsvägen,149,Johanneshovsvägen 149,1,36,2450000,7,juni,2019,2395000,2595,LägenhetLägenhet,NA,NA,2017,NA, Elisabeth Strandenborg , Fastighetsbyrån Enskede 
Stockholms,Nockebyhov,Tyska Bottens väg,48,Tyska Bottens väg 48A,2,33,2000000,7,juni,2019,1695000,2629,LägenhetLägenhet,NA,5962,1952,Brf Rumormästaren 5, Erica Holmberg , Fastighetsbyrån Bromma 
Stockholms,Stockholms,Vittangigatan,9,Vittangigatan 9,2,58,2200000,7,juni,2019,2200000,3470,LägenhetLägenhet,NA,NA,1953,NA, Behrang Jamal , Svensk Fastighetsförmedling VällingbyHässelbySpånga 
Nacka,Nacka,Ljuskärrsvägen,35,Ljuskärrsvägen 35,3,77.8,2170000,7,juni,2019,1995000,3829,LägenhetLägenhet,NA,8784,NA,NA, Carolina Ramsten , Svensk Fastighetsförmedling Nacka 
Stockholms,Vällingby,Vittangigatan,1,Vittangigatan 1,1,23,1700000,7,juni,2019,1395000,1593,LägenhetLägenhet,NA,2640,1953,NA, Patrik Lidholm , Mäklarhuset VällingbyHässelby 
Stockholms,Kungsholmen,Kungsklippan,22,Kungsklippan 22 5 tr,1,22,2475000,7,juni,2019,2100000,1759,LägenhetLägenhet,5,1200,1935,NA, Jakob Jakobsson , Mäklarhuset Stockholm Innerstan 
Solna,Solna,Våtmarksvägen,62,Våtmarksvägen 62,1,42,2300000,7,juni,2019,1995000,2554,LägenhetLägenhet,NA,NA,2014,NA, Alexander Syvertsson , Notar 
Stockholms,Södermalm,Folkskolegatan,6,Folkskolegatan 6 3 tr,1,23,2480000,7,juni,2019,2095000,1865,LägenhetLägenhet,3,3756,1929,NA, Sanna Treijs , Notar 
Stockholms,Bromma,Norrbyvägen,14,Norrbyvägen 14,2,34,1950000,7,juni,2019,1495000,3111,LägenhetLägenhet,NA,6900,1940,NA, Inez Domé , Svenska Mäklarhuset Bromma 
Nacka,Nacka,Edövägen,23,Edövägen 23E,2,41,2335000,7,juni,2019,1995000,2300,LägenhetLägenhet,NA,5000,NA,NA, Jesper Lindgren , BOSTHLM Fastighetsmäklare AB 
Stockholms,Riksby,Spångavägen,36,Spångavägen 36,2,56,2470000,7,juni,2019,2470000,3870,LägenhetLägenhet,NA,4800,NA,NA, Mirza Vehabovic , BOSTHLM 
Solna,Solna,Olof af Acrels väg,5,Olof af Acrels väg 5,1,26,2340000,7,juni,2019,1995000,1858,LägenhetLägenhet,NA,1800,1959,NA, Ellen Lindar , Nestor Fastighetsmäkleri 
Sundbybergs,Hallonbergen,LÖTSJÖVÄGEN,87,LÖTSJÖVÄGEN 87 1 TR,2,68.8,2100000,7,juni,2019,1895000,3095,LägenhetLägenhet,NA,NA,1970,NA, Per Berglund , Restate 
Nacka,Nacka,Fidravägen,25,Fidravägen 25 33 tr,3,72,2340000,6,juni,2019,2150000,3904,LägenhetLägenhet,33,3800,NA,NA, Jesper Lindgren , BOSTHLM Fastighetsmäklare AB 
Solna,Hagalund,Hagalundsgatan,42,Hagalundsgatan 42 Uteplats,1,32.5,2110000,5,juni,2019,1495000,1351,LägenhetLägenhet,NA,2688,1973,NA, Basit Malik , Fastighetsbyrån Solna Norra 
Stockholms,Årsta,Järnlundsvägen,22,Järnlundsvägen 22 4tr,1,25,2070000,5,juni,2019,1850000,2008,LägenhetLägenhet,4,NA,NA,NA, Robert Kassar , Fastighetsbyrån Årsta 
Sundbybergs,Sundbyberg/Ursvik,Oxenstiernas Allé,11,Oxenstiernas Allé 11,2,47,2100000,5,juni,2019,1995000,2519,LägenhetLägenhet,NA,NA,2010,NA, Linda Rosén , Notar 
Stockholms,Bromma,Sulitelmavägen,8,Sulitelmavägen 8 1tr,2,39,2430000,5,juni,2019,2175000,2716,LägenhetLägenhet,1,NA,1936,NA, Noomi Unéus , Svenska Mäklarhuset Bromma 
Stockholms,Bromma,Karlsbodavägen,47,Karlsbodavägen 47 4 tr,1.5,35,2430000,5,juni,2019,2095000,2608,LägenhetLägenhet,4,4000,2008,NA, Joel Beckfriis , HusmanHagberg Bromma 
Stockholms,Vällingby,Skattegårdsvägen,69,Skattegårdsvägen 69,2,61.8,2250000,5,juni,2019,1975000,4487,LägenhetLägenhet,NA,3300,1996,NA, Linda Olin , Länsförsäkringar Fastighetsförmedling Stockholm Vällingby 
Solna,Solna,Storgatan,29,Storgatan 29B 2 tr,1,42,2490000,5,juni,2019,2250000,2453,LägenhetLägenhet,2,NA,1948,NA, Anna Ekstrand , Länsförsäkringar Fastighetsförmedling Solna 
Stockholms,Bromma,Herman Ygbergs Väg,4,Herman Ygbergs Väg 4,1,31.5,2350000,5,juni,2019,1995000,2340,LägenhetLägenhet,NA,7656,1926,NA, Julia Hast , Notar 
Stockholms,Bromma,Ibsengatan,78,Ibsengatan 78,2,54,2330000,5,juni,2019,1995000,2730,LägenhetLägenhet,NA,7464,1951,NA, Sara Sällström , Notar 
Stockholms,Hässelby,Blomsterkungsvägen,116,Blomsterkungsvägen 116,2,54.2,2090000,5,juni,2019,1995000,2614,LägenhetLägenhet,NA,NA,2019,Brf Kronbladet 1, Jaime Markenbjörk , HusmanHagberg VällingbyHässelbySpånga 
Nacka,Saltsjöbaden,Vinterbrinksvägen,47,Vinterbrinksvägen 47 1 tr,2,68.3,1930000,5,juni,2019,1850000,3626,LägenhetLägenhet,1,NA,NA,NA, Helen Larsson , Karlsson Uddare AB 
Stockholms,Bromma,Karlsbodavägen,47,Karlsbodavägen 47,1.5,35,2350000,4,juni,2019,2095000,2847,LägenhetLägenhet,NA,3600,2008,NA, Robin Zetterström , Bjurfors Solna Sundbyberg 
Solna,Vasalund/Råsunda,Åkersvägen,8,Åkersvägen 8 3 tr,1,39,2450000,4,juni,2019,2195000,2053,LägenhetLägenhet,3,4000,1947,NA, Andreas Wahlgren , Svenska Mäklarhuset Solna 
Nacka,Boo,Höjdvägen,1,Höjdvägen 1B,2,59.5,2000000,4,juni,2019,1595000,3358,LägenhetLägenhet,NA,4800,1963,NA, Per Lindblad , Fastighetsmäklarna 
Solna,Råsunda,Östervägen,11,Östervägen 11,1,26,2400000,3,juni,2019,2400000,1379,LägenhetLägenhet,NA,3500,1938,Brf Portalen 1, Jannis Nikopoulos , Fastighetsbyrån Solna 
Sundbybergs,Ursvik,Gamla Enköpingsvägen,152,Gamla Enköpingsvägen 152,2,44,2120000,3,juni,2019,2120000,2911,LägenhetLägenhet,NA,NA,2017,NA, Mattias Mardini , Fastighetsbyrån Sundbyberg 
Stockholms,Hässelby,Hundlokegränd,20,Hundlokegränd 20 Vån 5,3,63,2450000,3,juni,2019,2450000,3774,LägenhetLägenhet,5,3200,2018,Brf Skogsstjärnan, Jimmy Solkarin , Fastighetsbyrån Hässelby 
Stockholms,Stockholms,Essingestråket,8,Essingestråket 8 2tr,1,28,2300000,3,juni,2019,1995000,2252,LägenhetLägenhet,2,7104,NA,NA, Emma Björkman , Svensk Fastighetsförmedling Sthlm Kungsholmen 
Nacka,Saltsjöbaden,Ljuskärrsvägen,51,Ljuskärrsvägen 51,3,77.8,2195000,3,juni,2019,2195000,3828,LägenhetLägenhet,NA,7200,1972,NA, Tommie Tiberg , Mäklarringen Nacka 
Sundbybergs,Ursvik-Sundbyberg,Skrivargatan,30,Skrivargatan 30,2,53,2350000,2,juni,2019,2290000,3014,LägenhetLägenhet,NA,5600,2017,NA, Pernilla Lippert , Fastighetsmäklarna 
Nacka,Ektorp,Ugglevägen,5,Ugglevägen 5 A,2,38.3,2150000,31,maj,2019,1975000,3470,LägenhetLägenhet,NA,3600,1942,NA, Emma Strindin , Fastighetsbyrån Nacka 
Stockholms,Stockholms,Besmansvägen,20,Besmansvägen 20,2,41,2480000,31,maj,2019,2195000,2950,LägenhetLägenhet,NA,4200,1942,NA, Anton Bjärkenrud , Svensk Fastighetsförmedling Bromma 
Nacka,Nacka,Betsövägen,10,Betsövägen 10,3,55,1720000,31,maj,2019,1495000,3482,LägenhetLägenhet,NA,NA,NA,NA, Said Said , Svensk Fastighetsförmedling Nacka 
Stockholms,Vällingby,Härnösandsgatan,2,Härnösandsgatan 2,2,45,2470000,31,maj,2019,2470000,2270,LägenhetLägenhet,NA,NA,NA,NA, Rawaz Abdullah , Svensk Fastighetsförmedling VällingbyHässelbySpånga 
Sundbybergs,Ör,Logdansvägen,44,Logdansvägen 44 2 tr,2,71.8,2250000,31,maj,2019,1995000,3476,LägenhetLägenhet,2,NA,1967,NA, Per Berglund , Restate 
Stockholms,Hässelby,Hässelby Torg,2,Hässelby Torg 2 1 tr,4,88,2240000,31,maj,2019,1995000,4874,LägenhetLägenhet,1,4500,1956,NA, Robert Blomster , Mäklarhuset VällingbyHässelby 
Stockholms,Kungsholmen,Sankt Göransgatan,153,Sankt Göransgatan 153 4tr,1,22.5,2200000,31,maj,2019,1995000,1549,LägenhetLägenhet,4,3000,1950,NA, Erin Kiruk , Länsförsäkringar Fastighetsförmedling Stockholm Kungsholmen 
Solna,Solna,Råsundavägen,134,Råsundavägen 134,1,24,2200000,31,maj,2019,1795000,2068,LägenhetLägenhet,NA,4920,1951,NA, Matilda Gustafson , SkandiaMäklarna Solna 
Nacka,Älta,Hasselnötsvägen,59,Hasselnötsvägen 59,2,44.5,1771000,31,maj,2019,1595000,4455,LägenhetLägenhet,NA,NA,NA,NA, Emma Ekholm , SkandiaMäklarna TyresöÄlta 
Stockholms,Södermalm,Tavastgatan,18,Tavastgatan 18,1,22,2500000,31,maj,2019,1995000,1311,LägenhetLägenhet,NA,4656,1931,NA, Linnéa Wisenfelt , SkandiaMäklarna Stockholm Södermalm 
Stockholms,Bromma,Björkbacksvägen,44,Björkbacksvägen 44,2,46.5,2330000,31,maj,2019,1995000,4141,LägenhetLägenhet,NA,4608,1939,NA, Julia Hast , Notar 
Stockholms,Brommaplan,Bergslagsvägen,11,Bergslagsvägen 11,1,38,2230000,31,maj,2019,1975000,2576,LägenhetLägenhet,NA,NA,1941,NA, Daniel Fredricson , MOHV Bromma 
Sundbybergs,Duvbo,Granlidsvägen,2,Granlidsvägen 2,1,23,1965000,31,maj,2019,1995000,1577,LägenhetLägenhet,NA,NA,1932,NA, Sebastian Bergström , Magnusson Mäkleri Östermalm AB 
Stockholms,Aspudden,Manhemsgatan,7,Manhemsgatan 7 vån 4,1.5,35,2450000,31,maj,2019,1995000,2310,LägenhetLägenhet,4,3900,1945,NA, Johan Lundberg , HusmanHagberg Hägersten 
Stockholms,Bromma,Björketorpsvägen,13,Björketorpsvägen 13,1,28,1750000,31,maj,2019,1595000,1850,LägenhetLägenhet,NA,2988,1967,NA, Niklas Bergsten , HusmanHagberg Bromma 
Stockholms,Globen/,Konstgjutarvägen,46,Konstgjutarvägen 46,1,19,1760000,31,maj,2019,1495000,971,LägenhetLägenhet,NA,2400,0,Statyetten 1, Alexander Danielsson , Länsförsäkringar Fastighetsförmedling Stockholm Enskede 
Stockholms,Brommaplan,Klädesvägen,16,Klädesvägen 16,2,44,2333000,30,maj,2019,1995000,2241,LägenhetLägenhet,NA,5200,1945,NA, Robin Heimberger , Fastighetsbyrån Bromma 
Nacka,Saltängen,Beckasinvägen,35,Beckasinvägen 35,1,39,2050000,30,maj,2019,1875000,2621,LägenhetLägenhet,NA,5604,1956,NA, Emma Strindin , Fastighetsbyrån Nacka 
Stockholms,Stockholms,Årstavägen,79,Årstavägen 79,1,24.4,2150000,30,maj,2019,1875000,1886,LägenhetLägenhet,NA,NA,1945,NA, Kimberly Pändel Lehn , Svensk Fastighetsförmedling Årsta 
Stockholms,Hässelby,Enspännargatan,12,Enspännargatan 12A 3 tr,1,33,1625000,30,maj,2019,1495000,1994,LägenhetLägenhet,3,2640,2017,NA, Robert Blomster , Mäklarhuset VällingbyHässelby 
Stockholms,Vällingby,Jämtlandsgatan,150,Jämtlandsgatan 150,2,60,2130000,30,maj,2019,1895000,3574,LägenhetLägenhet,NA,4200,NA,NA, Jakob Chamoun , Mäklarhuset VällingbyHässelby 
