"city","area","street","street_number","address","rooms","kvm","price","day_of_month_sold","month_sold_swedish","year_sold","asking_price","avgift","type","floor","running_costs","year_built","hoa","agent_name","agency"
"Stockholms","hässelby","other",19,"other",2,61,1690000,29,"april",2015,1495000,4459,"apartment",3,5500,2006,"other","other","fastighetsbyrånhässelby"
"Nacka","saltsjöbaden","other",4,"other",1,44,1540000,29,"april",2015,1390000,2783,"apartment",4,1800,1972,"brftattby41","other","fastighetsbyrånnacka"
"Stockholms","stockholms","other",258,"other",2,36,2000000,29,"april",2015,1975000,2072,"apartment",4,7239,1937,"other","other","fastighetsbyrånbromma"
"Stockholms","mariehäll","other",12,"other",1.5,40,2100000,29,"april",2015,1895000,2735,"apartment",4,5000,1948,"other","ericaholmberg","fastighetsbyrånbromma"
"Stockholms","abrahamsberg","other",17,"other",2,38,2210000,29,"april",2015,1895000,3052,"apartment",3,7106,1942,"other","other","fastighetsbyrånbromma"
"Stockholms","hässelby","aprikosgatan",27,"other",3,73,2200000,29,"april",2015,2200000,4012,"apartment",1,4500,1957,"brfmirabellen","jimmysolkarin","fastighetsbyrånhässelby"
"Solna","råsunda","other",2,"other",1,27,2200000,29,"april",2015,1695000,1758,"apartment",5,4379,1938,"other","other","fastighetsbyrånsolna"
"Stockholms","bromma","other",33,"other",1,25,1700000,29,"april",2015,1595000,1160,"apartment",3,3984,1963,"other","other","husmanhagbergbromma"
"Stockholms","bromma","other",7,"other",1,19,2180000,29,"april",2015,1645000,971,"apartment",2,2520,1929,"other","joelbeckfriis","husmanhagbergbromma"
"Stockholms","bromma","other",8,"other",2,57,2500000,29,"april",2015,1995000,3369,"apartment",3,5400,1955,"other","other","bosthlmfastighetsmäklareab"
"Stockholms","bromma","other",44,"other",2,43.5,2030000,29,"april",2015,1995000,2124,"apartment",3,4800,1949,"brfjärnheden","juliahast","notar"
"Stockholms","bromma","other",26,"other",2,54,2485000,29,"april",2015,2195000,2358,"apartment",4,3204,1945,"other","juliahast","notar"
"Stockholms","bromma","other",10,"other",3,79,2000000,29,"april",2015,1995000,4975,"apartment",2,5028,2001,"other","other","notar"
"Stockholms","ekensberg","other",120,"other",1,30,2030000,29,"april",2015,1595000,1674,"apartment",1,3944,1947,"other","other","notar"
"Stockholms","bromma","other",10,"other",3,79,2000000,29,"april",2015,1995000,4975,"apartment",2,5028,2001,"other","other","notar"
"Stockholms","brommaplan","knypplerskevägen",23,"other",2,42.5,2200000,29,"april",2015,1895000,2874,"apartment",1,3372,1944,"other","other","other"
"Solna","råsunda","other",25,"other",1,26,2080000,29,"april",2015,1695000,1506,"apartment",15,4200,1940,"other","lisasimu","svenskfastighetsförmedling"
"Stockholms","råcksta","other",21,"other",3,70,2350000,29,"april",2015,1995000,4088,"apartment",5,3540,2011,"other","johannaeriksson","svenskfastighetsförmedling"
"Sundbybergs","sundbyberg","other",6,"other",2,38,2400000,29,"april",2015,2195000,2590,"apartment",3,2639,1936,"other","other","erikolssonfastighetsförmedling"
"Solna","råsunda","other",3,"other",1,23.4,2020000,29,"april",2015,1695000,1364,"apartment",5,3000,1954,"other","other","länsförsäkringarfastighetsförmedlingsolna"
"Solna","hagalund","other",3,"other",1,51.3,2500000,29,"april",2015,2195000,2632,"apartment",5,2448,1967,"other","other","mäklarhusetsolnasundbyberg"
"Nacka","älta","other",48,"other",3,65.7,2500000,29,"april",2015,1895000,3868,"apartment",2,8028,1985,"other","other","mäklarhusetälta"
"Stockholms","bromma","other",26,"other",2,54,2485000,29,"april",2015,2195000,2358,"apartment",4,3204,1945,"other","juliahast","notar"
"Stockholms","bromma","other",44,"other",2,43.5,2030000,29,"april",2015,1995000,2124,"apartment",3,4800,1949,"brfjärnheden","juliahast","notar"
"Stockholms","årsta","sköntorpsvägen",115,"other",2,41,2200000,29,"april",2015,2200000,2852,"apartment",1,5040,1964,"brfnärdingen1","other","svenskfastighetsförmedling"
"Sundbybergs","sundbybergs","other",113,"other",2,45,2100000,29,"april",2015,1895000,2781,"apartment",3,1404,2012,"other","other","skandiamäklarnasolna"
"Solna","gamla","other",5,"other",2,60,2500000,29,"april",2015,2395000,3061,"apartment",3,5400,1954,"other","other","skandiamäklarnasolna"
"Stockholms","kungsholmen","other",1,"other",1,25,2400000,29,"april",2015,1995000,1548,"apartment",15,3930,1934,"other","other","svenskfastighetsförmedling"
"Stockholms","vasastan","other",33,"other",1,23,2500000,29,"april",2015,2050000,1488,"apartment",3,2553,1927,"other","other","karlssonuddareab"
"Stockholms","vällingby","östersundsgatan",7,"östersundsgatan7",2,64,1995000,29,"april",2015,1995000,3467,"apartment",8,3000,1957,"brfråck16","other","svenskamäklarhusetvällingby"
"Sundbybergs","centrala","other",2,"other",1,36,2420000,29,"april",2015,1995000,1363,"apartment",3,4000,1946,"other","other","svenskamäklarhusetsundbyberg"
"Nacka","saltsjöbaden","other",5,"other",3,79,2200000,29,"april",2015,1995000,4625,"apartment",1,4252,1965,"other","other","husmanhagbergnacka"
"Stockholms","stockholms","other",29,"other",2,43,2330000,29,"april",2015,1895000,2251,"apartment",1,4091,1950,"brfkoppartältet","other","svenskamäklarhusetbromma"
"Sundbybergs","sundbyberg","other",9,"other",1,27,1970000,29,"april",2015,1650000,1462,"apartment",3,4800,1929,"other","other","svenskamäklarhusetsundbyberg"
"Nacka","ektorp","ektorpsvägen",9,"other",1.5,43,2020000,29,"april",2015,1790000,3107,"apartment",3,1500,1971,"brfektorpsvägen","other","husmanhagbergnacka"
"Stockholms","vällingby","jämtlandsgatan",94,"other",2,56,2100000,29,"april",2015,1695000,2906,"apartment",2,3900,1952,"brfritbrädet1","andreasyacoub","mäklarringenvällingbyhässelby"
"Stockholms","gärdet","other",4,"other",1,23,2450000,29,"april",2015,1895000,1529,"apartment",1,4200,1940,"other","other","notar"
"Sundbybergs","centrala","other",43,"other",1,25,2110000,28,"april",2015,1695000,2072,"apartment",3,3518,1944,"other","raminjahangiri","fastighetsbyrånsundbyberg"
"Nacka","nacka","other",3,"other",2,51,2500000,28,"april",2015,1990000,3987,"apartment",4,1800,1944,"other","angelicagedlund","fastighetsbyrånnacka"
"Stockholms","kungsholmen","other",37,"other",1,23,2000000,28,"april",2015,1795000,1672,"apartment",3,4596,1938,"other","other","other"
"Stockholms","södermalm","other",14,"other",1,21,2225000,28,"april",2015,1895000,1312,"apartment",12,3646,1929,"other","other","erikolssonfastighetsförmedling"
"Stockholms","bromma","other",23,"other",3,56,2400000,28,"april",2015,2190000,3745,"apartment",4,2208,1940,"other","linaasp","notar"
"Solna","gamla","other",1,"other",1,30,2060000,28,"april",2015,1850000,1982,"apartment",1,4683,1938,"other","other","notar"
"Sundbybergs","sundbyberg","other",15,"other",2,64,2300000,28,"april",2015,1995000,3747,"apartment",4,4236,1965,"other","ylvagauffin","notar"
"Stockholms","bromma","other",23,"other",3,56,2400000,28,"april",2015,2190000,3745,"apartment",4,2208,1940,"other","linaasp","notar"
"Solna","hagalund","olofafacrelsväg",5,"other",1,28,2230000,28,"april",2015,1695000,2006,"apartment",5,2905,1959,"other","other","länsförsäkringarfastighetsförmedlingsolna"
"Stockholms","vällingby","other",136,"other",2,60,1900000,28,"april",2015,1495000,3010,"apartment",7,2796,1956,"other","jannikeswacke","mäklarhusetvällingbyhässelby"
"Stockholms","vällingby","mörsilsgatan",14,"other",1,39,1570000,28,"april",2015,1395000,2400,"apartment",4,5976,1955,"other","other","svenskfastighetsförmedling"
"Stockholms","bromma","other",9,"other",1,33,2360000,28,"april",2015,1795000,1838,"apartment",3,5023,1937,"other","other","notar"
"Sundbybergs","ör","other",15,"other",2,77,2450000,28,"april",2015,2295000,3482,"apartment",1,5400,1965,"other","other","länsförsäkringarfastighetsförmedlingsolna"
"Stockholms","kungsholmen","other",4,"other",1,21,2230000,28,"april",2015,2230000,1168,"apartment",4,3942,1926,"other","other","karlssonuddareab"
"Stockholms","bromma","other",15,"other",2,56,2210000,28,"april",2015,1995000,3747,"apartment",2,5116,1941,"other","other","svenskamäklarhusetbromma"
"Stockholms","mariehäll","other",12,"other",2,51,2095000,27,"april",2015,2095000,4470,"apartment",3,2004,1929,"other","other","länsförsäkringarfastighetsförmedlingstockholmbromma"
"Sundbybergs","sundbyberg","other",4,"other",1,24,2200000,27,"april",2015,2200000,1095,"apartment",3,4500,1944,"other","other","svenskamäklarhusetsundbyberg"
"Stockholms","vällingby","östersundsgatan",7,"östersundsgatan7",1,38,1550000,27,"april",2015,1400000,2058,"apartment",12,2200,1957,"brfråck16","other","svenskamäklarhusetvällingby"
"Stockholms","kungsholmen","other",23,"other",1,22,2010000,27,"april",2015,1895000,1504,"apartment",1,4200,1937,"other","other","notar"
"Stockholms","hässelby","aprikosgatan",23,"other",4,89,1880000,26,"april",2015,1695000,4827,"apartment",1,4100,1957,"brfmirabellen","robertthunér","fastighetsbyrånhässelby"
"Stockholms","vällingby","other",63,"other",2,62,1755000,26,"april",2015,1395000,4060,"apartment",6,5040,1996,"other","johannaeriksson","svenskfastighetsförmedling"
"Stockholms","stockholms","other",4,"other",2,52,2100000,26,"april",2015,1750000,3189,"apartment",3,4720,2011,"other","other","svenskamäklarhusetbromma"
"Nacka","saltsjöbaden","other",39,"other",1,33,1550000,26,"april",2015,1550000,1694,"apartment",3,2900,1969,"other","other","other"
"Solna","hagalund","fogdevreten",8,"fogdevreten8",1,34,2150000,25,"april",2015,1695000,2175,"apartment",3,2400,1972,"other","other","bjurforssolnasundbyberg"
"Sundbybergs","rissne","mjölnerbacken",61,"other",2,53,2200000,25,"april",2015,1895000,2501,"apartment",4,4720,1986,"other","other","skandiamäklarnasolna"
"Stockholms","årsta","sandfjärdsgatan",120,"other",3,77,2500000,25,"april",2015,2500000,4220,"apartment",3,5340,1960,"other","other","svenskfastighetsförmedling"
"Stockholms","hässelby","maltesholmsvägen",95,"other",3,64,1700000,24,"april",2015,1595000,4287,"apartment",7,4900,1956,"other","jimmysolkarin","fastighetsbyrånhässelby"
"Stockholms","södermalm","other",14,"other",1,20.5,2300000,24,"april",2015,1950000,1061,"apartment",4,2676,1930,"other","other","other"
"Stockholms","ekensberg","other",9,"other",1.5,37,2250000,24,"april",2015,1795000,2253,"apartment",1,4242,1991,"other","other","erikolssonfastighetsförmedling"
"Stockholms","årsta","other",19,"other",2,44.5,2300000,24,"april",2015,2095000,3229,"apartment",2,4666,1945,"other","other","notar"
"Stockholms","ekensberg","other",6,"other",2,42,2210000,24,"april",2015,1995000,2500,"apartment",1,3000,1957,"other","other","södermäklarna"
"Solna","solna","other",3,"other",1,34,2200000,24,"april",2015,1695000,1856,"apartment",3,5436,1930,"other","other","notar"
"Stockholms","årsta","other",19,"other",2,44.5,2300000,24,"april",2015,2095000,3229,"apartment",2,4666,1945,"other","other","notar"
"Solna","järva","fridensborgsvägen",58,"other",2,38,2300000,24,"april",2015,1995000,1980,"apartment",2,4250,2011,"other","other","svenskfastighetsförmedling"
"Solna","råsunda","other",10,"other",2,44,2400000,24,"april",2015,1995000,3110,"apartment",1,5900,1940,"other","other","svenskamäklarhusetsolna"
"Stockholms","bromma","other",15,"other",2,49,2450000,24,"april",2015,1995000,3054,"apartment",3,3600,1944,"other","other","svenskfastighetsförmedling"
"Stockholms","stora","other",40,"other",1,22,1950000,23,"april",2015,1950000,1541,"apartment",4,2500,1938,"other","robinheimberger","fastighetsbyrånbromma"
"Stockholms","södermalm","other",29,"other",1,24.5,2300000,23,"april",2015,1900000,1286,"apartment",4,3063,1930,"other","other","fastighetsbyrånsödermalm"
"Solna","råsunda","other",14,"other",1.5,41,2500000,23,"april",2015,1995000,2486,"apartment",3,3900,1938,"other","other","fastighetsbyrånsolna"
"Stockholms","brommaplan","other",11,"other",1.5,38,1950000,23,"april",2015,1950000,2854,"apartment",3,3160,1941,"other","other","fastighetsbyrånbromma"
"Stockholms","hässelby","astrakangatan",105,"other",2,55,1700000,23,"april",2015,1550000,3685,"apartment",2,4100,1955,"other","robertthunér","fastighetsbyrånhässelby"
"Stockholms","kungsholmen","other",20,"other",1,23,2450000,23,"april",2015,1995000,1866,"apartment",4,3695,1932,"other","other","other"
"Solna","hagalund","hagalundsgatan",10,"other",2,59,2315000,23,"april",2015,1695000,2915,"apartment",7,4609,1973,"brfhagalunden","other","other"
"Stockholms","årsta","other",43,"other",2,43,2370000,23,"april",2015,2150000,3229,"apartment",2,3900,1945,"other","other","svenskfastighetsförmedling"
"Stockholms","vällingby","kirunagatan",62,"other",3,70,2345000,23,"april",2015,1990000,3494,"apartment",5,4800,1954,"brfkapprocken","andreasnilsson","notar"
"Stockholms","vällingby","östersundsgatan",7,"östersundsgatan7",1,42,2000000,23,"april",2015,1595000,2275,"apartment",12,3155,1975,"brfråck16","jannikeswacke","mäklarhusetvällingbyhässelby"
"Nacka","jarlaberg","other",2,"other",2,55,2330000,23,"april",2015,1695000,3401,"apartment",3,3213,1962,"other","other","husmanhagbergnacka"
"Stockholms","vasastan","other",42,"other",1,13,2210000,23,"april",2015,1560000,938,"apartment",1,3143,1884,"other","other","other"
"Nacka","orminge","betsövägen",10,"other",2,41,1525000,23,"april",2015,1275000,2582,"apartment",2,3864,1970,"other","other","erikolssonfastighetsförmedling"
"Stockholms","johanneshov","other",35,"other",2,34,2450000,23,"april",2015,1975000,1811,"apartment",4,4200,1962,"other","other","bosthlmfastighetsmäklareab"
"Nacka","västra","ormingeringen",21,"other",3,70,2100000,22,"april",2015,2100000,4119,"apartment",2,4680,1968,"other","danieleriksson","fastighetsbyrånnacka"
"Stockholms","abrahamsberg","other",7,"other",2,41,2300000,22,"april",2015,1950000,1964,"apartment",3,3688,1942,"other","other","fastighetsbyrånbromma"
"Stockholms","globen","other",27,"other",1.5,37,2380000,22,"april",2015,1995000,2495,"apartment",3,7500,1945,"other","other","fastighetsbyrånenskede"
"Stockholms","abrahamsberg","other",15,"other",2,38.5,2330000,22,"april",2015,1950000,2510,"apartment",3,3120,1942,"other","other","fastighetsbyrånbromma"
"Stockholms","bromma","björketorpsvägen",13,"björketorpsvägen13",1,28,1900000,22,"april",2015,1395000,1850,"apartment",4,4200,1967,"brflångskeppet","niklasbergsten","husmanhagbergbromma"
"Stockholms","bromma","other",284,"other",1.5,29,2450000,22,"april",2015,1795000,1581,"apartment",6,4094,1958,"other","jannikeswacke","other"
"Solna","bergshamra","other",5,"other",1,32,2400000,22,"april",2015,1795000,1645,"apartment",4,4800,1989,"other","other","svenskfastighetsförmedling"
"Stockholms","vasastan","other",42,"other",1,15,2210000,22,"april",2015,1800000,1035,"apartment",1,3567,1884,"other","other","other"
"Nacka","nacka","other",12,"other",2,57,2500000,22,"april",2015,1890000,3950,"apartment",5,4400,1991,"other","other","husmanhagbergnacka"
"Solna","gamla","other",15,"other",1,48,2500000,22,"april",2015,2395000,2585,"apartment",4,4920,1938,"other","other","husmanhagbergsolnasundbyberg"
"Stockholms","bromma","other",22,"other",2,40,2400000,22,"april",2015,1795000,1828,"apartment",2,2400,1944,"other","other","svenskfastighetsförmedling"
"Nacka","nacka","other",31,"other",1.5,25,1850000,22,"april",2015,1850000,1595,"apartment",2,4331,1958,"other","other","notar"
"Stockholms","bromma","other",19,"other",2,37,2350000,22,"april",2015,1995000,1994,"apartment",1,5196,1938,"other","other","bosthlmfastighetsmäklareab"
"Stockholms","brommaplan","other",13,"other",2,40,2300000,21,"april",2015,1995000,2963,"apartment",3,4800,1941,"other","amandamerio","fastighetsbyrånbromma"
"Stockholms","hässelby","maltesholmsvägen",156,"other",2.5,60.5,1700000,21,"april",2015,1575000,3121,"apartment",1,4500,1957,"other","other","fastighetsbyrånhässelby"
"Solna","bergshamra","other",15,"other",1,38.5,2150000,21,"april",2015,1795000,1611,"apartment",4,4182,1954,"other","other","erikolssonfastighetsförmedling"
"Solna","gamla","other",7,"other",1,28.5,2340000,21,"april",2015,1895000,1706,"apartment",2,4889,1944,"other","other","notar"
"Stockholms","globen","other",7,"other",1,25,2240000,21,"april",2015,1750000,1266,"apartment",4,5400,1943,"other","other","other"
"Stockholms","bromma","other",8,"other",2,42,2210000,21,"april",2015,1795000,3388,"apartment",3,4500,1945,"hsbsbrfförmannen","juliahast","notar"
"Stockholms","bromma","spångavägen",40,"other",2,56,2150000,21,"april",2015,1990000,3870,"apartment",2,6840,1945,"brfflossamattan32","linaasp","notar"
"Stockholms","stockholms","other",27,"other",2,61,1995000,21,"april",2015,1995000,3943,"apartment",3,4550,2014,"other","other","svenskfastighetsförmedling"
"Stockholms","årsta","other",12,"other",2,58,2350000,21,"april",2015,2350000,3783,"apartment",2,5376,1947,"other","other","svenskfastighetsförmedling"
"Stockholms","vällingby","kirunagatan",19,"other",2,45,2100000,21,"april",2015,1490000,3638,"apartment",8,3636,2006,"other","other","svenskfastighetsförmedling"
"Nacka","finntorp","other",58,"other",2,52,2450000,21,"april",2015,2450000,2987,"apartment",3,4680,1957,"other","other","other"
"Solna","järva","fridensborgsvägen",58,"other",2,37,2500000,21,"april",2015,1995000,1953,"apartment",3,4353,2011,"other","other","notar"
"Solna","huvudsta","other",19,"other",1,44.5,2230000,21,"april",2015,1995000,2051,"apartment",1,4410,1962,"other","other","husmanhagbergsolnasundbyberg"
"Stockholms","kungsholmen","other",45,"other",1,22,2000000,21,"april",2015,1795000,1370,"apartment",1,2800,1934,"other","other","other"
"Stockholms","hässelby","other",26,"other",3,73,2300000,20,"april",2015,2095000,4439,"apartment",3,3600,2010,"other","jimmysolkarin","fastighetsbyrånhässelby"
"Stockholms","traneberg","other",34,"other",1,28,2450000,20,"april",2015,1695000,1504,"apartment",4,3900,1935,"other","amandamerio","fastighetsbyrånbromma"
"Stockholms","bromma","other",23,"other",1,24,2400000,20,"april",2015,2400000,1506,"apartment",3,4600,1925,"other","joelbeckfriis","husmanhagbergbromma"
"Stockholms","bromma","other",4,"other",2,42,2000000,20,"april",2015,1650000,3306,"apartment",2,4313,1939,"other","other","svenskamäklarhusetbromma"
"Stockholms","vällingby","vittangigatan",9,"other",3,75,2400000,19,"april",2015,1995000,4106,"apartment",5,4640,1955,"brffyrfärgspennan1","jimmysolkarin","fastighetsbyrånvällingby"
"Solna","råsunda","råsundavägen",134,"other",1,28,2250000,19,"april",2015,1995000,2280,"apartment",6,4200,1951,"other","other","skandiamäklarnasolna"
"Stockholms","aspudden","other",15,"other",2,47,2500000,18,"april",2015,2295000,3037,"apartment",3,5551,1937,"other","other","fastighetsbyrånhägerstenälvsjö"
"Stockholms","mariehäll","other",7,"other",2,39.5,2250000,17,"april",2015,1995000,1902,"apartment",3,3500,1944,"other","other","fastighetsbyrånbromma"
"Stockholms","hässelby","other",12,"other",2,56.5,2000000,17,"april",2015,2000000,3133,"apartment",4,4662,2010,"other","ulrikabiewald","husmanhagbergvällingbyhässelbyspånga"
"Nacka","älta","other",33,"other",2,49.2,1860000,17,"april",2015,1395000,3058,"apartment",0,7236,1987,"other","other","mäklarhusetälta"
"Stockholms","traneberg","other",22,"other",2,41,2355000,17,"april",2015,2195000,2528,"apartment",1,4976,1939,"other","other","länsförsäkringarfastighetsförmedlingstockholmbromma"
"Nacka","älta","other",18,"other",2,49,1840000,17,"april",2015,1595000,3483,"apartment",1,9420,2006,"other","other","mäklarhusetälta"
"Stockholms","vällingby","jämtlandsgatan",90,"other",2,59,2040000,17,"april",2015,1695000,3105,"apartment",3,4479,1952,"other","ulrikabiewald","husmanhagbergvällingbyhässelbyspånga"
"Solna","hagalund","fogdevreten",8,"fogdevreten8",1,34,2100000,17,"april",2015,1650000,2150,"apartment",3,3149,1972,"brftomteboda1isolna","other","svenskamäklarhusetsolna"
"Stockholms","bromma","spångavägen",62,"other",1,35.5,1820000,17,"april",2015,1390000,2918,"apartment",3,3312,1940,"other","linaasp","notar"
"Stockholms","gärdet","other",59,"other",1,20,2150000,17,"april",2015,1695000,1082,"apartment",15,4308,1947,"other","other","bosthlmfastighetsmäklareab"
"Nacka","nacka","other",3,"other",2,54.6,1925000,16,"april",2015,1595000,4105,"apartment",3,3900,1990,"other","sandraenasen","fastighetsbyrånnacka"
"Nacka","henriksdalsberget","other",7,"other",1,40,2115000,16,"april",2015,1595000,2139,"apartment",2,4880,1970,"brfutsikten135","other","fastighetsbyrånnacka"
"Stockholms","årsta","sandfjärdsgatan",25,"other",1,24.5,1950000,16,"april",2015,1595000,1778,"apartment",2,3843,1961,"other","other","fastighetsbyrånårsta"
"Stockholms","bromma","other",9,"other",1,33,2480000,16,"april",2015,1795000,1838,"apartment",3,6616,1936,"other","other","husmanhagbergbromma"
"Stockholms","södermalm","other",158,"other",1,28,2410000,16,"april",2015,2295000,1210,"apartment",15,3756,1930,"other","other","other"
"Stockholms","stockholms","other",1,"other",2,46,2395000,16,"april",2015,2395000,3257,"apartment",4,5820,2015,"other","other","other"
"Stockholms","årsta","sköntorpsvägen",111,"sköntorpsvägen111",2,41,2160000,16,"april",2015,2200000,2852,"apartment",3,6732,1964,"brfnärdingen1","other","svenskfastighetsförmedling"
"Stockholms","riksby","other",39,"other",1.5,39,2350000,16,"april",2015,1995000,1927,"apartment",3,5161,1942,"brfbrickbandet","other","länsförsäkringarfastighetsförmedlingstockholmbromma"
"Stockholms","vällingby","mörsilsgatan",14,"other",1,41,1770000,16,"april",2015,1495000,2455,"apartment",25,4500,1955,"other","robertblomster","mäklarhusetvällingbyhässelby"
"Nacka","orminge","ornövägen",28,"other",3,81,1910000,16,"april",2015,1650000,4606,"apartment",2,3600,1970,"brfsockerbiten","other","länsförsäkringarfastighetsförmedlingnacka"
"Nacka","orminge","ormingeringen",56,"other",2,60,2000000,16,"april",2015,2000000,3630,"apartment",2,4200,1969,"other","other","länsförsäkringarfastighetsförmedlingnacka"
"Sundbybergs","centrala","other",15,"other",1,37,2300000,16,"april",2015,1995000,2002,"apartment",12,4588,1929,"other","ylvagauffin","notar"
"Stockholms","bromma","other",4,"other",2,70,2375000,16,"april",2015,1990000,4746,"apartment",1,5283,1976,"other","other","notar"
"Stockholms","årsta","other",26,"other",2,46,2400000,16,"april",2015,1995000,2248,"apartment",2,6600,1945,"other","other","södermäklarna"
"Solna","hagalund","hagalundsgatan",32,"other",2,57,2450000,16,"april",2015,2095000,2355,"apartment",5,4336,1972,"other","other","husmanhagbergsolnasundbyberg"
"Nacka","västra","ormingeringen",1,"other",3,70,2140000,16,"april",2015,1795000,4119,"apartment",4,5800,1968,"other","other","other"
"Stockholms","vasastan","other",122,"other",1,22,2325000,16,"april",2015,1875000,1096,"apartment",4,4000,1932,"other","other","other"
"Nacka","västra","ormingeringen",8,"other",2,60,2030000,16,"april",2015,1595000,3769,"apartment",2,4392,1968,"other","other","länsförsäkringarfastighetsförmedlingnacka"
"Stockholms","bromma","björnsonsgatan",164,"other",2,66,2400000,16,"april",2015,1850000,3201,"apartment",4,4560,1996,"other","sarasällström","notar"
"Solna","solna","jungfrudansen",13,"other",1.5,41,2415000,16,"april",2015,2415000,2372,"apartment",3,1800,1972,"brfjungfrudansen1","other","bosthlmfastighetsmäklareab"
"Stockholms","bromma","other",15,"other",1,40,2300000,16,"april",2015,1875000,2963,"apartment",3,4380,1941,"other","other","other"
"Nacka","nacka","other",22,"other",2,51.5,2150000,15,"april",2015,1895000,3450,"apartment",4,4567,1985,"other","stefandockberg","fastighetsbyrånnacka"
"Stockholms","södermalm","other",10,"other",1,20,1950000,15,"april",2015,1850000,1151,"apartment",3,3416,1945,"other","other","fastighetsbyrånsödermalm"
"Stockholms","blackeberg","other",60,"other",3,68,2435000,15,"april",2015,2100000,3338,"apartment",4,2261,1951,"other","other","fastighetsbyrånbromma"
"Nacka","västra","ormingeringen",77,"other",1.5,37,1500000,15,"april",2015,1550000,2556,"apartment",2,1800,1970,"hsbsbrfagaten","danieleriksson","fastighetsbyrånnacka"
"Nacka","nacka","other",8,"other",2,55,1900000,15,"april",2015,1595000,4105,"apartment",3,3000,1990,"other","stefandockberg","fastighetsbyrånnacka"
"Stockholms","bromma","björkbacksvägen",48,"other",2,46.5,2170000,15,"april",2015,1695000,4057,"apartment",4,3688,1939,"hsbsbrfförmannen","niklasbergsten","husmanhagbergbromma"
"Stockholms","årsta","other",15,"other",2,43,2350000,15,"april",2015,2350000,2716,"apartment",1,5580,1946,"other","other","notar"
"Solna","järva","other",15,"other",2,46,2500000,15,"april",2015,2395000,3636,"apartment",2,5400,2015,"other","other","notar"
"Stockholms","årsta","other",12,"other",2.5,56.5,2430000,15,"april",2015,2295000,3964,"apartment",2,4656,1945,"other","other","other"
"Stockholms","stockholms","other",44,"other",3,78,2495000,15,"april",2015,2495000,4756,"apartment",3,5422,2014,"other","other","svenskfastighetsförmedling"
"Stockholms","traneberg","other",8,"other",2,40,2490000,15,"april",2015,2195000,2628,"apartment",2,4659,1939,"other","other","svenskfastighetsförmedling"
"Stockholms","kungsholmen","other",26,"other",1,22,2210000,15,"april",2015,1650000,1607,"apartment",4,3730,1937,"other","other","svenskfastighetsförmedling"
"Solna","huvudsta","other",8,"other",1,25.5,2020000,15,"april",2015,1595000,1634,"apartment",1,4800,1960,"other","other","svenskfastighetsförmedling"
"Stockholms","stockholms","other",17,"other",2,47,2380000,15,"april",2015,1895000,2807,"apartment",2,4152,1946,"other","other","södermäklarna"
"Stockholms","stockholms","söderbergaallé",56,"other",2,74,1800000,15,"april",2015,1495000,4359,"apartment",3,4440,1995,"other","other","other"
"Stockholms","abrahamsberg","other",3,"other",2,42,2300000,15,"april",2015,1975000,2712,"apartment",2,3612,1939,"other","other","mäklarhusetstockholminnerstan"
"Stockholms","bromma","other",7,"other",2,53,2500000,15,"april",2015,2295000,3290,"apartment",2,4200,2014,"other","other","svenskamäklarhusetbromma"
"Nacka","ektorp","edinsvägen",12,"other",1,29.5,1910000,15,"april",2015,1450000,1829,"apartment",4,1100,1961,"other","other","other"
"Nacka","älta","stensövägen",5,"other",1,18,1200000,14,"april",2015,1000000,1205,"apartment",3,3900,1971,"other","sandraenasen","fastighetsbyrånnacka"
"Solna","huvudsta","jungfrudansen",1,"other",1.5,41,2150000,14,"april",2015,2150000,2372,"apartment",3,1200,1973,"brfjungfrudansen1","other","fastighetsbyrånsolna"
"Stockholms","stockholms","other",17,"other",1,23,2180000,14,"april",2015,1750000,1694,"apartment",5,3803,1944,"other","other","fastighetsbyrånenskede"
"Stockholms","hässelby","other",81,"other",1,35,1925000,14,"april",2015,1390000,2560,"apartment",3,4200,1984,"other","other","bosthlmfastighetsmäklareab"
"Solna","solna","fogdevreten",14,"fogdevreten14",1,34,2200000,14,"april",2015,1695000,2175,"apartment",3,3535,1972,"other","other","notar"
"Solna","gamla","other",55,"other",2,37,2450000,14,"april",2015,2450000,1707,"apartment",2,5040,1938,"other","other","skandiamäklarnasolna"
"Stockholms","kungsholmen","other",32,"other",1,16,1910000,14,"april",2015,1590000,980,"apartment",3,1800,1934,"other","other","notar"
"Nacka","västra","skarpövägen",27,"other",3,61,1800000,14,"april",2015,1395000,4223,"apartment",3,6384,1970,"other","other","svenskfastighetsförmedling"
"Stockholms","bromma","other",24,"other",2,38.5,2360000,14,"april",2015,1995000,2510,"apartment",3,9660,1942,"other","other","notar"
"Nacka","orminge","ornövägen",14,"other",1.5,37,1630000,14,"april",2015,1295000,2352,"apartment",2,3600,1970,"brfsockerbiten","other","länsförsäkringarfastighetsförmedlingnacka"
"Stockholms","årsta","other",71,"other",2,48.5,2410000,14,"april",2015,1995000,3105,"apartment",2,4559,1945,"other","other","notar"
"Stockholms","södermalm","other",11,"other",1,23,2500000,14,"april",2015,1995000,1355,"apartment",5,4094,1929,"other","other","other"
"Stockholms","gärdet","other",4,"other",1,22,2360000,14,"april",2015,1895000,1463,"apartment",3,3480,1940,"other","other","notar"
